customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
CS3546,81,16,1130,2,2,3,223
CS3547,24,21,1531,4,4,4,444
CS3548,37,19,1398,4,3,4,434
CS3549,12,19,1441,5,3,4,534
CS3550,74,20,1403,2,3,4,234
CS3551,1,18,1205,5,3,3,533
CS3552,2,21,1467,5,4,4,544
CS3553,5,14,1098,5,1,3,513
CS3554,38,17,1305,4,2,3,423
CS3555,116,18,1194,2,3,3,233
CS3556,120,13,853,2,1,2,212
CS3557,6,24,1872,5,5,5,555
CS3558,12,20,1449,5,3,4,534
CS3559,20,23,1536,4,4,4,444
CS3560,2,20,1473,5,3,4,534
CS3561,40,28,1967,3,5,5,355
CS3562,90,16,1274,2,2,3,223
CS3563,15,21,1486,5,4,4,544
CS3564,51,20,1330,3,3,3,333
CS3565,25,13,876,4,1,2,412
CS3566,14,21,1505,5,4,4,544
CS3567,151,15,1044,1,2,2,122
CS3568,45,26,1863,3,5,5,355
CS3569,31,23,1668,4,4,5,445
CS3570,1,23,1550,5,4,4,544
CS3571,52,19,1276,3,3,3,333
CS3572,224,19,1323,1,3,3,133
CS3573,249,13,952,1,1,2,112
CS3574,17,22,1482,5,4,4,544
CS3575,16,16,1069,5,2,2,522
CS3576,68,20,1414,3,3,4,334
CS3577,19,20,1388,4,3,4,434
CS3578,117,16,1063,2,2,2,222
CS3579,77,24,1566,2,5,4,254
CS3580,424,19,1413,1,3,4,134
CS3581,60,20,1350,3,3,4,334
CS3582,171,20,1459,1,3,4,134
CS3583,35,17,1084,4,2,2,422
CS3584,22,20,1564,4,3,4,434
CS3585,36,15,1096,4,2,2,422
CS3586,52,23,1675,3,4,5,345
CS3587,100,21,1466,2,4,4,244
CS3588,31,25,1815,4,5,5,455
CS3589,71,20,1388,3,3,4,334
CS3590,71,16,1067,3,2,2,322
CS3591,70,28,1757,3,5,5,355
CS3592,11,27,1804,5,5,5,555
CS3593,9,23,1649,5,4,5,545
CS3594,65,26,1999,3,5,5,355
CS3595,6,19,1293,5,3,3,533
CS3596,13,22,1601,5,4,5,545
CS3597,62,23,1618,3,4,5,345
CS3598,94,20,1398,2,3,4,234
CS3599,64,20,1375,3,3,4,334
CS3600,101,17,1138,2,2,3,223
CS3601,101,11,768,2,1,2,212
CS3602,17,20,1566,5,3,4,534
CS3603,51,16,1050,3,2,2,322
CS3604,10,19,1175,5,3,3,533
CS3605,62,16,998,3,2,2,322
CS3606,26,16,1150,4,2,3,423
CS3607,15,20,1432,5,3,4,534
CS3608,117,17,1159,2,2,3,223
CS3609,37,18,1202,4,3,3,433
CS3610,23,28,1910,4,5,5,455
CS3611,31,22,1729,4,4,5,445
CS3612,61,26,1650,3,5,5,355
CS3613,92,18,1397,2,3,4,234
CS3614,56,20,1328,3,3,3,333
CS3615,54,31,2263,3,5,5,355
CS3616,56,15,1023,3,2,2,322
CS3617,23,22,1606,4,4,5,445
CS3618,139,23,1539,1,4,4,144
CS3619,4,25,1740,5,5,5,555
CS3620,19,22,1518,4,4,4,444
CS3621,79,28,1885,2,5,5,255
CS3622,13,24,1760,5,5,5,555
CS3623,59,22,1539,3,4,4,344
CS3624,155,23,1613,1,4,5,145
CS3625,66,16,1087,3,2,2,322
CS3626,74,23,1521,2,4,4,244
CS3627,106,19,1259,2,3,3,233
CS3628,45,21,1296,3,4,3,343
CS3629,1,20,1364,5,3,4,534
CS3630,21,25,1821,4,5,5,455
CS3631,32,22,1481,4,4,4,444
CS3632,3,27,1947,5,5,5,555
CS3633,93,17,1263,2,2,3,223
CS3634,94,15,1008,2,2,2,222
CS3635,41,22,1559,3,4,4,344
CS3636,11,14,932,5,1,2,512
CS3637,36,25,1752,4,5,5,455
CS3638,50,13,868,3,1,2,312
CS3639,7,20,1396,5,3,4,534
CS3640,37,17,1117,4,2,3,423
CS3641,36,21,1454,4,4,4,444
CS3642,221,14,977,1,1,2,112
CS3643,65,18,1153,3,3,3,333
CS3644,33,18,1188,4,3,3,433
CS3645,37,27,1887,4,5,5,455
CS3646,69,22,1494,3,4,4,344
CS3647,13,19,1223,5,3,3,533
CS3648,3,17,1054,5,2,2,522
CS3649,18,21,1450,4,4,4,444
CS3650,128,20,1353,2,3,4,234
CS3651,178,18,1285,1,3,3,133
CS3652,37,19,1362,4,3,4,434
CS3653,27,22,1456,4,4,4,444
CS3654,39,19,1627,4,3,5,435
CS3655,46,22,1428,3,4,4,344
CS3656,277,17,1237,1,2,3,123
CS3657,52,22,1560,3,4,4,344
CS3658,46,27,1732,3,5,5,355
CS3659,29,21,1529,4,4,4,444
CS3660,38,16,1148,4,2,3,423
CS3661,7,24,1614,5,5,5,555
CS3662,40,23,1721,3,4,5,345
CS3663,43,17,1177,3,2,3,323
CS3664,10,20,1462,5,3,4,534
CS3665,78,14,1040,2,1,2,212
CS3666,148,19,1333,1,3,3,133
CS3667,27,19,1286,4,3,3,433
CS3668,134,17,1276,1,2,3,123
CS3669,7,15,1109,5,2,3,523
CS3670,20,20,1344,4,3,3,433
CS3671,108,21,1341,2,4,3,243
CS3672,52,20,1546,3,3,4,334
CS3673,2,24,1954,5,5,5,555
CS3674,204,17,1181,1,2,3,123
CS3675,37,17,1157,4,2,3,423
CS3676,41,20,1273,3,3,3,333
CS3677,13,12,784,5,1,2,512
CS3678,44,18,1306,3,3,3,333
CS3679,242,20,1326,1,3,3,133
CS3680,89,13,1036,2,1,2,212
CS3681,4,21,1329,5,4,3,543
CS3682,192,19,1344,1,3,3,133
CS3683,19,21,1535,4,4,4,444
CS3684,500,15,1008,1,2,2,122
CS3685,11,24,1601,5,5,5,555
CS3686,139,19,1345,1,3,3,133
CS3687,29,15,1108,4,2,3,423
CS3688,15,27,2014,5,5,5,555
CS3689,73,21,1515,2,4,4,244
CS3690,19,19,1362,4,3,4,434
CS3691,230,15,1027,1,2,2,122
CS3692,56,25,1804,3,5,5,355
CS3693,278,16,1182,1,2,3,123
CS3694,84,19,1377,2,3,4,234
CS3695,2,24,1587,5,5,4,554
CS3696,205,21,1387,1,4,4,144
CS3697,11,21,1521,5,4,4,544
CS3698,11,14,854,5,1,2,512
CS3699,26,24,1692,4,5,5,455
CS3700,33,11,884,4,1,2,412
CS3701,154,16,1296,1,2,3,123
CS3702,65,30,2175,3,5,5,355
CS3703,109,19,1340,2,3,3,233
CS3704,220,17,1188,1,2,3,123
CS3705,62,23,1684,3,4,5,345
CS3706,11,29,1929,5,5,5,555
CS3707,10,18,1226,5,3,3,533
CS3708,15,20,1520,5,3,4,534
CS3709,56,15,1040,3,2,2,322
CS3710,2,22,1446,5,4,4,544
CS3711,240,24,1852,1,5,5,155
CS3712,20,20,1497,4,3,4,434
CS3713,52,25,1752,3,5,5,355
CS3714,34,22,1612,4,4,5,445
CS3715,19,19,1382,4,3,4,434
CS3716,31,14,919,4,1,2,412
CS3717,126,11,614,2,1,1,211
CS3718,70,21,1485,3,4,4,344
CS3719,6,18,1430,5,3,4,534
CS3720,52,17,1162,3,2,3,323
CS3721,9,29,1965,5,5,5,555
CS3722,46,13,901,3,1,2,312
CS3723,39,19,1372,4,3,4,434
CS3724,202,18,1235,1,3,3,133
CS3725,20,14,921,4,1,2,412
CS3726,21,27,1927,4,5,5,455
CS3727,107,25,1839,2,5,5,255
CS3728,19,15,1006,4,2,2,422
CS3729,87,22,1618,2,4,5,245
CS3730,15,17,1270,5,2,3,523
CS3731,75,16,1043,2,2,2,222
CS3732,170,18,1283,1,3,3,133
CS3733,1,22,1593,5,4,5,545
CS3734,100,20,1355,2,3,4,234
CS3735,227,25,1776,1,5,5,155
CS3736,99,20,1314,2,3,3,233
CS3737,8,15,1111,5,2,3,523
CS3738,35,19,1165,4,3,3,433
CS3739,24,25,1657,4,5,5,455
CS3740,5,17,1071,5,2,2,522
CS3741,10,19,1305,5,3,3,533
CS3742,9,21,1413,5,4,4,544
CS3743,19,19,1424,4,3,4,434
CS3744,4,22,1654,5,4,5,545
CS3745,72,17,1178,3,2,3,323
CS3746,73,19,1475,2,3,4,234
CS3747,10,20,1449,5,3,4,534
CS3748,113,13,829,2,1,2,212
CS3749,12,23,1658,5,4,5,545
CS3750,28,17,1262,4,2,3,423
CS3751,37,21,1515,4,4,4,444
CS3752,32,26,1922,4,5,5,455
CS3753,103,20,1412,2,3,4,234
CS3754,95,25,1886,2,5,5,255
CS3755,74,22,1442,2,4,4,244
CS3756,30,19,1271,4,3,3,433
CS3757,167,22,1559,1,4,4,144
CS3758,234,22,1493,1,4,4,144
CS3759,117,23,1646,2,4,5,245
CS3760,169,22,1348,1,4,4,144
CS3761,32,24,1732,4,5,5,455
CS3762,20,22,1508,4,4,4,444
CS3763,1,15,1101,5,2,3,523
CS3764,86,16,926,2,2,2,222
CS3765,75,17,1080,2,2,2,222
CS3766,178,7,561,1,1,1,111
CS3767,72,21,1336,3,4,3,343
CS3768,23,21,1597,4,4,5,445
CS3769,17,22,1403,5,4,4,544
CS3770,34,28,1914,4,5,5,455
CS3771,12,24,1777,5,5,5,555
CS3772,81,18,1137,2,3,3,233
CS3773,17,21,1431,5,4,4,544
CS3774,337,18,1199,1,3,3,133
CS3775,17,26,1773,5,5,5,555
CS3776,69,23,1698,3,4,5,345
CS3777,9,22,1591,5,4,5,545
CS3778,24,31,2055,4,5,5,455
CS3779,10,20,1494,5,3,4,534
CS3780,41,13,794,3,1,2,312
CS3781,1,12,885,5,1,2,512
CS3782,219,14,1088,1,1,2,112
CS3783,24,19,1505,4,3,4,434
CS3784,74,18,1268,2,3,3,233
CS3785,48,21,1616,3,4,5,345
CS3786,46,18,1254,3,3,3,333
CS3787,4,22,1558,5,4,4,544
CS3788,72,22,1292,3,4,3,343
CS3789,0,20,1509,5,3,4,534
CS3790,0,19,1410,5,3,4,534
CS3791,0,25,1761,5,5,5,555
CS3792,124,13,1017,2,1,2,212
CS3793,26,27,1694,4,5,5,455
CS3794,58,25,1704,3,5,5,355
CS3795,28,26,1885,4,5,5,455
CS3796,34,19,1312,4,3,3,433
CS3797,4,19,1273,5,3,3,533
CS3798,99,19,1458,2,3,4,234
CS3799,151,36,2513,1,5,5,155
CS3800,10,16,1022,5,2,2,522
CS3801,60,20,1422,3,3,4,334
CS3802,26,25,1794,4,5,5,455
CS3803,355,14,951,1,1,2,112
CS3804,239,21,1591,1,4,5,145
CS3805,95,35,2453,2,5,5,255
CS3806,160,14,1030,1,1,2,112
CS3807,71,20,1522,3,3,4,334
CS3808,31,26,2058,4,5,5,455
CS3809,36,21,1418,4,4,4,444
CS3810,212,14,1027,1,1,2,112
CS3811,99,18,1386,2,3,4,234
CS3812,24,26,1789,4,5,5,455
CS3813,88,24,1641,2,5,5,255
CS3814,44,17,1228,3,2,3,323
CS3815,193,14,1018,1,1,2,112
CS3816,37,19,1376,4,3,4,434
CS3817,16,29,2094,5,5,5,555
CS3818,117,18,1299,2,3,3,233
CS3819,171,27,1920,1,5,5,155
CS3820,77,20,1314,2,3,3,233
CS3821,34,30,2240,4,5,5,455
CS3822,5,29,2101,5,5,5,555
CS3823,4,24,1699,5,5,5,555
CS3824,74,22,1420,2,4,4,244
CS3825,153,17,1193,1,2,3,123
CS3826,37,24,1583,4,5,4,454
CS3827,234,21,1487,1,4,4,144
CS3828,90,28,2055,2,5,5,255
CS3829,38,19,1273,4,3,3,433
CS3830,66,21,1526,3,4,4,344
CS3831,20,20,1317,4,3,3,433
CS3832,41,21,1450,3,4,4,344
CS3833,167,19,1339,1,3,3,133
CS3834,11,23,1642,5,4,5,545
CS3835,158,9,659,1,1,1,111
CS3836,33,22,1541,4,4,4,444
CS3837,233,11,799,1,1,2,112
CS3838,155,18,1311,1,3,3,133
CS3839,17,29,2028,5,5,5,555
CS3840,100,25,1558,2,5,4,254
CS3841,190,20,1193,1,3,3,133
CS3842,181,29,2124,1,5,5,155
CS3843,116,18,1373,2,3,4,234
CS3844,94,22,1544,2,4,4,244
CS3845,26,17,1246,4,2,3,423
CS3846,9,18,1063,5,3,2,532
CS3847,422,20,1266,1,3,3,133
CS3848,225,23,1607,1,4,5,145
CS3849,212,20,1372,1,3,4,134
CS3850,0,19,1462,5,3,4,534
CS3851,44,28,2072,3,5,5,355
CS3852,18,20,1190,4,3,3,433
CS3853,105,19,1382,2,3,4,234
CS3854,30,18,1477,4,3,4,434
CS3855,25,16,1096,4,2,2,422
CS3856,185,14,925,1,1,2,112
CS3857,77,19,1227,2,3,3,233
CS3858,173,15,1105,1,2,3,123
CS3859,110,19,1322,2,3,3,233
CS3860,9,21,1653,5,4,5,545
CS3861,27,16,1101,4,2,3,423
CS3862,45,22,1571,3,4,4,344
CS3863,31,23,1663,4,4,5,445
CS3864,138,25,1880,1,5,5,155
CS3865,132,17,1248,1,2,3,123
CS3866,1,17,1200,5,2,3,523
CS3867,208,15,969,1,2,2,122
CS3868,16,24,1650,5,5,5,555
CS3869,214,22,1647,1,4,5,145
CS3870,19,14,1108,4,1,3,413
CS3871,2,21,1402,5,4,4,544
CS3872,15,17,1199,5,2,3,523
CS3873,18,17,1112,4,2,3,423
CS3874,11,21,1473,5,4,4,544
CS3875,108,22,1460,2,4,4,244
CS3876,48,29,1993,3,5,5,355
CS3877,3,22,1383,5,4,4,544
CS3878,17,14,1060,5,1,2,512
CS3879,33,24,1920,4,5,5,455
CS3880,169,22,1618,1,4,5,145
CS3881,2,20,1439,5,3,4,534
CS3882,76,19,1415,2,3,4,234
CS3883,79,21,1546,2,4,4,244
CS3884,10,24,1859,5,5,5,555
CS3885,14,28,2129,5,5,5,555
CS3886,93,19,1378,2,3,4,234
CS3887,51,18,1366,3,3,4,334
CS3888,26,20,1339,4,3,3,433
CS3889,172,21,1374,1,4,4,144
CS3890,23,20,1514,4,3,4,434
CS3891,11,21,1402,5,4,4,544
CS3892,147,13,863,1,1,2,112
CS3893,25,18,1289,4,3,3,433
CS3894,82,23,1765,2,4,5,245
CS3895,95,25,1562,2,5,4,254
CS3896,26,18,1320,4,3,3,433
CS3897,64,30,2141,3,5,5,355
CS3898,116,22,1498,2,4,4,244
CS3899,49,17,1260,3,2,3,323
CS3900,1,30,2077,5,5,5,555
CS3901,44,17,1145,3,2,3,323
CS3902,29,16,1126,4,2,3,423
CS3903,139,21,1548,1,4,4,144
CS3904,26,24,1704,4,5,5,455
CS3905,245,13,854,1,1,2,112
CS3906,93,18,1321,2,3,3,233
CS3907,11,24,1810,5,5,5,555
CS3908,46,20,1553,3,3,4,334
CS3909,94,28,1832,2,5,5,255
CS3910,14,20,1331,5,3,3,533
CS3911,10,31,2229,5,5,5,555
CS3912,214,20,1263,1,3,3,133
CS3913,117,17,1159,2,2,3,223
CS3914,50,21,1465,3,4,4,344
CS3915,239,18,1208,1,3,3,133
CS3916,94,15,1154,2,2,3,223
CS3917,16,22,1637,5,4,5,545
CS3918,11,27,2046,5,5,5,555
CS3919,24,21,1478,4,4,4,444
CS3920,46,17,1289,3,2,3,323
CS3921,113,17,1272,2,2,3,223
CS3922,51,11,775,3,1,2,312
CS3923,217,21,1479,1,4,4,144
CS3924,55,28,2075,3,5,5,355
CS3925,8,19,1276,5,3,3,533
CS3926,1,20,1454,5,3,4,534
CS3927,121,26,1854,2,5,5,255
CS3928,134,24,1616,1,5,5,155
CS3929,2,22,1559,5,4,4,544
CS3930,195,17,1234,1,2,3,123
CS3931,228,10,648,1,1,1,111
CS3932,41,20,1466,3,3,4,334
CS3933,135,24,1694,1,5,5,155
CS3934,126,22,1532,2,4,4,244
CS3935,41,23,1549,3,4,4,344
CS3936,98,21,1470,2,4,4,244
CS3937,157,16,1149,1,2,3,123
CS3938,277,15,963,1,2,2,122
CS3939,23,20,1344,4,3,3,433
CS3940,10,16,1021,5,2,2,522
CS3941,119,23,1575,2,4,4,244
CS3942,6,21,1428,5,4,4,544
CS3943,24,22,1522,4,4,4,444
CS3944,51,18,1348,3,3,4,334
CS3945,56,18,1316,3,3,3,333
CS3946,41,24,1348,3,5,4,354
CS3947,32,23,1708,4,4,5,445
CS3948,10,28,2158,5,5,5,555
CS3949,14,14,958,5,1,2,512
CS3950,29,19,1249,4,3,3,433
CS3951,83,17,1239,2,2,3,223
CS3952,27,18,1190,4,3,3,433
CS3953,122,23,1675,2,4,5,245
CS3954,17,23,1738,5,4,5,545
CS3955,12,17,1230,5,2,3,523
CS3956,9,22,1665,5,4,5,545
CS3957,32,19,1288,4,3,3,433
CS3958,1,23,1534,5,4,4,544
CS3959,4,19,1344,5,3,3,533
CS3960,17,19,1416,5,3,4,534
CS3961,55,20,1439,3,3,4,334
CS3962,2,16,1224,5,2,3,523
CS3963,18,23,1629,4,4,5,445
CS3964,8,25,1871,5,5,5,555
CS3965,116,14,952,2,1,2,212
CS3966,18,21,1523,4,4,4,444
CS3967,114,16,1215,2,2,3,223
CS3968,37,23,1662,4,4,5,445
CS3969,67,22,1448,3,4,4,344
CS3970,7,20,1427,5,3,4,534
CS3971,180,20,1309,1,3,3,133
CS3972,20,27,1956,4,5,5,455
CS3973,69,15,968,3,2,2,322
CS3974,109,17,1240,2,2,3,223
CS3975,40,32,2327,3,5,5,355
CS3976,374,15,1099,1,2,3,123
CS3977,98,15,1051,2,2,2,222
CS3978,107,17,1066,2,2,2,222
CS3979,108,26,1924,2,5,5,255
CS3980,37,14,995,4,1,2,412
CS3981,14,21,1595,5,4,5,545
CS3982,10,16,1102,5,2,3,523
CS3983,13,26,2022,5,5,5,555
CS3984,14,19,1229,5,3,3,533
CS3985,47,20,1317,3,3,3,333
CS3986,101,18,1252,2,3,3,233
CS3987,33,19,1367,4,3,4,434
CS3988,89,20,1350,2,3,4,234
CS3989,48,17,1046,3,2,2,322
CS3990,103,23,1759,2,4,5,245
CS3991,8,23,1593,5,4,5,545
CS3992,4,14,920,5,1,2,512
CS3993,4,20,1385,5,3,4,534
CS3994,3,19,1274,5,3,3,533
CS3995,30,15,1044,4,2,2,422
CS3996,46,25,1745,3,5,5,355
CS3997,10,19,1323,5,3,3,533
CS3998,14,18,1353,5,3,4,534
CS3999,67,23,1703,3,4,5,345
CS4000,108,20,1369,2,3,4,234
CS4001,39,30,2086,4,5,5,455
CS4002,65,21,1408,3,4,4,344
CS4003,46,21,1360,3,4,4,344
CS4004,14,23,1683,5,4,5,545
CS4005,21,20,1313,4,3,3,433
CS4006,77,19,1206,2,3,3,233
CS4007,39,21,1464,4,4,4,444
CS4008,96,17,1246,2,2,3,223
CS4009,38,12,761,4,1,2,412
CS4010,4,11,714,5,1,2,512
CS4011,30,24,1671,4,5,5,455
CS4012,64,24,1510,3,5,4,354
CS4013,19,19,1474,4,3,4,434
CS4014,146,29,2133,1,5,5,155
CS4015,78,18,1372,2,3,4,234
CS4016,21,24,1673,4,5,5,455
CS4017,23,17,1357,4,2,4,424
CS4018,56,20,1463,3,3,4,334
CS4019,18,19,1251,4,3,3,433
CS4020,243,16,1154,1,2,3,123
CS4021,104,12,918,2,1,2,212
CS4022,49,24,1840,3,5,5,355
CS4023,30,25,1811,4,5,5,455
CS4024,87,19,1444,2,3,4,234
CS4025,235,22,1612,1,4,5,145
CS4026,12,20,1351,5,3,4,534
CS4027,135,21,1467,1,4,4,144
CS4028,188,19,1416,1,3,4,134
CS4029,80,18,1284,2,3,3,233
CS4030,63,26,1979,3,5,5,355
CS4031,54,18,1436,3,3,4,334
CS4032,57,20,1487,3,3,4,334
CS4033,50,22,1638,3,4,5,345
CS4034,32,23,1631,4,4,5,445
CS4035,6,19,1308,5,3,3,533
CS4036,90,13,822,2,1,2,212
CS4037,23,23,1372,4,4,4,444
CS4038,49,17,1269,3,2,3,323
CS4039,0,23,1753,5,4,5,545
CS4040,83,14,768,2,1,2,212
CS4041,77,16,1056,2,2,2,222
CS4042,70,12,841,3,1,2,312
CS4043,64,18,1283,3,3,3,333
CS4044,37,20,1370,4,3,4,434
CS4045,60,15,945,3,2,2,322
CS4046,93,11,788,2,1,2,212
CS4047,38,17,1221,4,2,3,423
CS4048,32,31,2358,4,5,5,455
CS4049,99,22,1322,2,4,3,243
CS4050,119,22,1553,2,4,4,244
CS4051,15,17,1221,5,2,3,523
CS4052,60,14,966,3,1,2,312
CS4053,20,21,1435,4,4,4,444
CS4054,26,27,1691,4,5,5,455
CS4055,151,17,1063,1,2,2,122
CS4056,99,19,1358,2,3,4,234
CS4057,58,15,975,3,2,2,322
CS4058,225,16,1117,1,2,3,123
CS4059,118,19,1274,2,3,3,233
CS4060,137,16,1200,1,2,3,123
CS4061,93,15,1037,2,2,2,222
CS4062,3,21,1438,5,4,4,544
CS4063,32,19,1300,4,3,3,433
CS4064,0,26,1778,5,5,5,555
CS4065,31,28,1996,4,5,5,455
CS4066,25,22,1554,4,4,4,444
CS4067,30,16,1223,4,2,3,423
CS4068,3,19,1414,5,3,4,534
CS4069,183,17,1127,1,2,3,123
CS4070,1,28,1941,5,5,5,555
CS4071,59,22,1549,3,4,4,344
CS4072,45,17,1214,3,2,3,323
CS4073,22,18,1226,4,3,3,433
CS4074,101,34,2462,2,5,5,255
CS4075,93,21,1660,2,4,5,245
CS4076,6,26,1873,5,5,5,555
CS4077,1,26,1634,5,5,5,555
CS4078,23,21,1419,4,4,4,444
CS4079,88,14,934,2,1,2,212
CS4080,67,23,1646,3,4,5,345
CS4081,19,25,1715,4,5,5,455
CS4082,3,22,1611,5,4,5,545
CS4083,38,24,1761,4,5,5,455
CS4084,33,13,913,4,1,2,412
CS4085,12,17,1211,5,2,3,523
CS4086,204,22,1345,1,4,3,143
CS4087,21,17,1106,4,2,3,423
CS4088,3,19,1347,5,3,4,534
CS4089,94,17,1164,2,2,3,223
CS4090,58,21,1359,3,4,4,344
CS4091,12,21,1435,5,4,4,544
CS4092,174,18,1219,1,3,3,133
CS4093,142,15,1039,1,2,2,122
CS4094,228,18,1327,1,3,3,133
CS4095,40,23,1604,3,4,5,345
CS4096,24,20,1481,4,3,4,434
CS4097,22,19,1409,4,3,4,434
CS4098,2,27,2106,5,5,5,555
CS4099,166,19,1348,1,3,4,134
CS4100,35,17,1161,4,2,3,423
CS4101,24,20,1349,4,3,4,434
CS4102,17,21,1418,5,4,4,544
CS4103,39,28,1997,4,5,5,455
CS4104,68,21,1439,3,4,4,344
CS4105,49,13,942,3,1,2,312
CS4106,167,20,1355,1,3,4,134
CS4107,133,22,1500,1,4,4,144
CS4108,32,20,1464,4,3,4,434
CS4109,6,20,1284,5,3,3,533
CS4110,76,24,1801,2,5,5,255
CS4111,45,26,1906,3,5,5,355
CS4112,406,11,814,1,1,2,112
CS4113,75,18,1241,2,3,3,233
CS4114,37,12,805,4,1,2,412
CS4115,90,24,1763,2,5,5,255
CS4116,237,25,1657,1,5,5,155
CS4117,28,12,709,4,1,2,412
CS4118,82,25,1803,2,5,5,255
CS4119,118,18,1123,2,3,3,233
CS4120,225,27,1718,1,5,5,155
CS4121,285,17,1274,1,2,3,123
CS4122,71,16,1143,3,2,3,323
CS4123,5,27,1701,5,5,5,555
CS4124,56,20,1435,3,3,4,334
CS4125,243,15,967,1,2,2,122
CS4126,37,13,875,4,1,2,412
CS4127,26,20,1561,4,3,4,434
CS4128,7,22,1741,5,4,5,545
CS4129,113,20,1319,2,3,3,233
CS4130,22,23,1725,4,4,5,445
CS4131,97,21,1478,2,4,4,244
CS4132,38,19,1274,4,3,3,433
CS4133,8,24,1693,5,5,5,555
CS4134,66,18,1220,3,3,3,333
CS4135,28,14,941,4,1,2,412
CS4136,215,24,1621,1,5,5,155
CS4137,39,17,1202,4,2,3,423
CS4138,25,15,1045,4,2,2,422
CS4139,157,31,2099,1,5,5,155
CS4140,0,22,1489,5,4,4,544
CS4141,37,23,1735,4,4,5,445
CS4142,22,19,1364,4,3,4,434
CS4143,221,14,928,1,1,2,112
CS4144,10,27,1962,5,5,5,555
CS4145,99,24,1593,2,5,5,255
CS4146,45,24,1592,3,5,5,355
CS4147,24,25,1739,4,5,5,455
CS4148,37,17,1242,4,2,3,423
CS4149,67,20,1358,3,3,4,334
CS4150,235,20,1376,1,3,4,134
CS4151,63,12,959,3,1,2,312
CS4152,10,21,1531,5,4,4,544
CS4153,3,15,1127,5,2,3,523
CS4154,50,24,1619,3,5,5,355
CS4155,1,17,1169,5,2,3,523
CS4156,37,12,997,4,1,2,412
CS4157,206,22,1418,1,4,4,144
CS4158,91,21,1586,2,4,4,244
CS4159,211,15,1081,1,2,2,122
CS4160,23,22,1512,4,4,4,444
CS4161,15,19,1364,5,3,4,534
CS4162,35,16,1068,4,2,2,422
CS4163,127,26,1921,2,5,5,255
CS4164,189,15,1136,1,2,3,123
CS4165,11,22,1559,5,4,4,544
CS4166,144,16,1049,1,2,2,122
CS4167,35,26,1681,4,5,5,455
CS4168,110,14,918,2,1,2,212
CS4169,86,20,1489,2,3,4,234
CS4170,70,15,1012,3,2,2,322
CS4171,22,19,1169,4,3,3,433
CS4172,39,18,1195,4,3,3,433
CS4173,244,16,1155,1,2,3,123
CS4174,117,13,946,2,1,2,212
CS4175,8,19,1235,5,3,3,533
CS4176,109,16,970,2,2,2,222
CS4177,25,21,1529,4,4,4,444
CS4178,62,28,1781,3,5,5,355
CS4179,76,23,1724,2,4,5,245
CS4180,162,22,1444,1,4,4,144
CS4181,72,15,1043,3,2,2,322
CS4182,178,23,1489,1,4,4,144
CS4183,61,21,1481,3,4,4,344
CS4184,41,26,1836,3,5,5,355
CS4185,100,13,876,2,1,2,212
CS4186,8,21,1513,5,4,4,544
CS4187,1,22,1512,5,4,4,544
CS4188,1,18,1415,5,3,4,534
CS4189,21,24,1616,4,5,5,455
CS4190,157,18,1047,1,3,2,132
CS4191,29,16,1203,4,2,3,423
CS4192,85,21,1330,2,4,3,243
CS4193,37,24,1654,4,5,5,455
CS4194,62,25,1893,3,5,5,355
CS4195,12,24,1583,5,5,4,554
CS4196,3,23,1457,5,4,4,544
CS4197,67,27,1917,3,5,5,355
CS4198,51,18,1338,3,3,3,333
CS4199,12,19,1205,5,3,3,533
CS4200,40,19,1092,3,3,2,332
CS4201,15,17,1299,5,2,3,523
CS4202,32,17,1170,4,2,3,423
CS4203,2,19,1261,5,3,3,533
CS4204,103,16,1081,2,2,2,222
CS4205,12,14,938,5,1,2,512
CS4206,2,23,1500,5,4,4,544
CS4207,48,26,1740,3,5,5,355
CS4208,78,17,1115,2,2,3,223
CS4209,37,22,1453,4,4,4,444
CS4210,188,14,1079,1,1,2,112
CS4211,57,21,1640,3,4,5,345
CS4212,2,20,1437,5,3,4,534
CS4213,73,23,1458,2,4,4,244
CS4214,68,23,1631,3,4,5,345
CS4215,20,21,1382,4,4,4,444
CS4216,197,20,1238,1,3,3,133
CS4217,54,17,1180,3,2,3,323
CS4218,25,27,1994,4,5,5,455
CS4219,133,23,1470,1,4,4,144
CS4220,57,21,1511,3,4,4,344
CS4221,90,19,1273,2,3,3,233
CS4222,20,28,2057,4,5,5,455
CS4223,14,23,1783,5,4,5,545
CS4224,23,19,1319,4,3,3,433
CS4225,11,23,1657,5,4,5,545
CS4226,74,21,1676,2,4,5,245
CS4227,23,24,1751,4,5,5,455
CS4228,31,21,1315,4,4,3,443
CS4229,27,17,1206,4,2,3,423
CS4230,0,21,1402,5,4,4,544
CS4231,12,14,1082,5,1,2,512
CS4232,56,32,2302,3,5,5,355
CS4233,17,20,1450,5,3,4,534
CS4234,15,18,1140,5,3,3,533
CS4235,77,17,1053,2,2,2,222
CS4236,98,21,1531,2,4,4,244
CS4237,59,21,1341,3,4,3,343
CS4238,55,17,1270,3,2,3,323
CS4239,6,17,1147,5,2,3,523
CS4240,47,20,1434,3,3,4,334
CS4241,6,18,1118,5,3,3,533
CS4242,10,11,686,5,1,2,512
CS4243,69,24,1586,3,5,4,354
CS4244,1,17,1131,5,2,3,523
CS4245,133,24,1693,1,5,5,155
CS4246,27,19,1319,4,3,3,433
